hashtag_id,tweet_id,hashtag
1957,796,lawyer
1958,796,home
1959,797,tough
1960,797,board
1961,797,by
1962,797,industry
1963,797,mean
1964,798,your
1965,798,argue
1966,798,wonder
1967,799,night
1968,799,kitchen
1969,799,about
1970,799,seven
1971,800,thing
1972,800,treatment
1973,800,many
1974,800,ask
1975,800,right
1976,801,interview
1977,801,early
1978,802,black
1979,803,describe
1980,803,available
1981,803,hospital
1982,803,continue
1983,804,name
1984,804,whatever
1985,804,or
1986,804,yeah
1987,805,decision
1988,806,fly
1989,806,add
1990,806,training
1991,807,appear
1992,807,although
1993,807,writer
1994,807,money
1995,808,purpose
1996,808,writer
1997,809,join
1998,809,anything
1999,809,party
2000,809,tree
2001,811,significant
2002,811,become
2003,812,character
2004,812,box
2005,812,total
2006,813,agency
2007,814,have
2008,814,floor
2009,814,beat
2010,814,here
2011,815,mission
2012,815,Republican
2013,816,economic
2014,816,would
2015,816,answer
2016,818,better
2017,819,couple
2018,819,myself
2019,819,fire
2020,819,word
2021,819,market
2022,820,family
2023,820,it
2024,821,long
2025,822,ever
2026,822,enter
2027,822,enough
2028,822,almost
2029,822,quality
2030,823,until
2031,823,low
2032,823,eye
2033,823,action
2034,823,necessary
2035,824,easy
2036,825,impact
2037,826,through
2038,826,interest
2039,826,election
2040,826,station
2041,827,yeah
2042,827,keep
2043,827,team
2044,827,remember
2045,827,although
2046,828,continue
2047,828,employee
2048,829,old
2049,829,view
2050,830,condition
2051,830,phone
2052,830,feel
2053,830,machine
2054,831,dream
2055,831,smile
2056,831,buy
2057,831,American
2058,832,deal
2059,832,movement
2060,832,own
2061,833,left
2062,833,agent
2063,834,quite
2064,834,information
2065,834,simple
2066,834,source
2067,835,every
2068,837,population
2069,837,word
2070,837,subject
2071,838,truth
2072,838,unit
2073,838,coach
2074,839,church
2075,839,bag
2076,839,account
2077,839,almost
2078,839,type
2079,840,let
2080,842,public
2081,842,quite
2082,842,everybody
2083,842,market
2084,842,enough
2085,843,hand
2086,843,capital
2087,843,school
2088,843,yet
2089,843,again
2090,845,some
2091,845,beyond
2092,846,believe
2093,846,trip
2094,846,song
2095,846,later
2096,847,language
2097,848,where
2098,848,thank
2099,848,source
2100,849,especially
2101,849,last
2102,849,maybe
2103,849,million
2104,850,include
2105,850,himself
2106,850,likely
2107,852,represent
2108,852,mean
2109,853,final
2110,853,anything
2111,853,grow
2112,854,example
2113,855,strong
2114,856,reveal
2115,856,road
2116,857,drop
2117,857,participant
2118,857,both
2119,859,beat
2120,859,who
2121,859,investment
2122,860,nature
2123,860,evidence
2124,861,since
2125,861,different
2126,861,office
2127,861,various
2128,862,manager
2129,863,fund
2130,864,last
2131,864,service
2132,864,with
2133,864,high
2134,864,technology
2135,866,kid
2136,866,affect
2137,866,push
2138,867,property
2139,867,but
2140,867,nothing
2141,867,candidate
2142,868,opportunity
2143,868,really
2144,868,city
2145,868,yes
2146,869,you
2147,869,serve
2148,869,since
2149,869,occur
2150,870,three
2151,870,beautiful
2152,870,cold
2153,870,argue
2154,871,marriage
2155,871,work
2156,871,feel
2157,871,sense
2158,872,nice
2159,872,pretty
2160,872,according
2161,872,health
2162,873,available
2163,874,read
2164,874,think
2165,874,participant
2166,874,can
2167,875,culture
2168,875,central
2169,875,will
2170,875,population
2171,875,across
2172,876,these
2173,876,action
2174,876,step
2175,876,bed
2176,876,hard
2177,877,attention
2178,877,great
2179,878,gun
2180,879,skill
2181,879,seven
2182,880,drop
2183,880,realize
2184,880,gas
2185,881,staff
2186,881,class
2187,882,character
2188,882,mother
2189,882,space
2190,882,check
2191,882,born
2192,883,compare
2193,883,size
2194,883,meet
2195,883,out
2196,885,cover
2197,885,enjoy
2198,886,road
2199,886,very
2200,886,mission
2201,886,project
2202,890,perhaps
2203,890,fear
2204,890,manager
2205,890,learn
2206,890,traditional
2207,891,own
2208,891,article
2209,891,smile
2210,891,offer
2211,891,same
2212,892,process
2213,893,clear
2214,893,theory
2215,893,doctor
2216,893,real
2217,893,growth
2218,895,after
2219,895,simple
2220,895,professional
2221,896,news
2222,896,collection
2223,896,arrive
2224,897,from
2225,897,best
2226,898,do
2227,899,within
2228,900,glass
2229,900,note
2230,900,especially
2231,901,occur
2232,901,service
2233,901,where
2234,901,entire
2235,901,truth
2236,902,fish
2237,902,buy
2238,902,management
2239,903,final
2240,903,parent
2241,903,range
2242,903,reach
2243,904,clear
2244,904,study
2245,905,get
2246,905,fund
2247,905,different
2248,905,blood
2249,905,enjoy
2250,906,last
2251,906,security
2252,906,part
2253,906,per
2254,908,determine
2255,908,might
2256,908,song
2257,909,method
2258,910,house
2259,910,laugh
2260,911,big
2261,911,away
2262,911,machine
2263,911,party
2264,912,determine
2265,913,huge
2266,913,over
2267,914,never
2268,914,weight
2269,915,attack
2270,915,ahead
2271,916,check
2272,917,agent
2273,918,identify
2274,918,use
2275,919,old
2276,919,response
2277,919,spend
2278,921,eat
2279,921,price
2280,922,seem
2281,923,act
2282,923,ready
2283,925,store
2284,925,three
2285,925,whose
2286,926,necessary
2287,927,provide
2288,927,woman
2289,927,sell
2290,927,mean
2291,928,garden
2292,929,production
2293,929,until
2294,929,service
2295,930,life
2296,930,consider
2297,930,two
2298,930,market
2299,930,population
2300,931,for
2301,931,sea
2302,932,system
2303,932,change
2304,932,successful
2305,934,cultural
2306,934,between
2307,934,mean
2308,934,education
2309,934,new
2310,935,sit
2311,935,occur
2312,935,baby
2313,935,just
2314,937,rock
2315,937,door
2316,937,really
2317,937,single
2318,938,board
2319,938,grow
2320,938,thing
2321,938,so
2322,938,front
2323,939,phone
2324,939,find
2325,939,card
2326,939,report
2327,940,it
2328,940,take
2329,940,itself
2330,940,beautiful
2331,941,who
2332,941,figure
2333,941,law
2334,942,amount
2335,942,per
2336,942,factor
2337,944,market
2338,946,increase
2339,946,statement
2340,946,director
2341,948,resource
2342,948,green
2343,948,or
2344,949,true
2345,949,across
2346,950,follow
2347,950,rest
2348,951,and
2349,952,first
2350,952,authority
2351,954,that
2352,954,arm
2353,954,really
2354,954,page
2355,954,rich
2356,955,wish
2357,955,like
2358,956,sing
2359,956,left
2360,957,point
2361,957,we
2362,957,relate
2363,959,treat
2364,959,respond
2365,959,agreement
2366,959,well
2367,959,so
2368,960,rate
2369,960,without
2370,960,performance
2371,960,statement
2372,961,free
2373,961,size
2374,962,nearly
2375,962,carry
2376,963,follow
2377,963,former
2378,963,water
2379,963,special
2380,964,responsibility
2381,964,together
2382,965,phone
2383,965,discussion
2384,965,material
2385,965,base
2386,965,degree
2387,966,model
2388,966,let
2389,966,key
2390,967,affect
2391,967,and
2392,967,know
2393,967,make
2394,967,capital
2395,968,these
2396,968,as
2397,968,by
2398,969,his
2399,970,news
2400,970,wrong
2401,970,oil
2402,970,pull
2403,971,suffer
2404,971,up
2405,971,prevent
2406,973,result
2407,973,while
2408,973,meet
2409,973,past
2410,973,field
2411,976,manager
2412,976,do
2413,977,not
2414,977,city
2415,978,half
2416,978,professor
2417,979,heart
2418,979,choice
2419,979,modern
2420,979,century
2421,979,one
2422,980,production
2423,981,nature
2424,981,watch
2425,981,television
2426,982,mouth
2427,982,century
2428,982,employee
2429,982,price
2430,982,red
2431,983,may
2432,983,home
2433,983,professor
2434,984,home
2435,984,offer
2436,984,sister
2437,984,you
2438,984,sister
2439,985,television
2440,986,sometimes
2441,986,art
2442,987,beat
2443,987,either
2444,988,someone
2445,989,light
2446,989,blue
2447,989,brother
2448,992,at
2449,992,save
2450,992,most
2451,992,tend
2452,993,if
2453,993,type
2454,994,when
2455,994,care
2456,995,also
2457,995,level
2458,995,organization
2459,996,task
2460,996,machine
2461,997,establish
2462,998,born
2463,998,turn
2464,999,woman
2465,999,into
2466,999,keep
2467,1000,avoid
2468,1000,series
2469,1000,major
2470,1000,nice
2471,1000,unit
2472,1001,cup
2473,1001,toward
2474,1001,quickly
2475,1001,across
2476,1001,people
2477,1002,first
2478,1002,add
2479,1002,day
2480,1002,us
2481,1003,measure
2482,1003,good
2483,1005,of
2484,1006,there
2485,1006,rather
2486,1006,whom
2487,1006,various
2488,1006,most
2489,1007,billion
2490,1007,kind
2491,1007,entire
2492,1007,view
2493,1007,among
2494,1008,hear
2495,1008,number
2496,1008,floor
2497,1008,well
2498,1008,can
2499,1009,town
2500,1009,person
2501,1009,treat
2502,1009,best
2503,1009,table
2504,1010,blue
2505,1010,study
2506,1010,raise
2507,1010,speak
2508,1010,imagine
2509,1012,pretty
2510,1012,phone
2511,1013,sell
2512,1013,play
2513,1013,impact
2514,1013,every
2515,1013,church
2516,1014,green
2517,1014,level
2518,1015,by
2519,1015,skill
2520,1016,series
2521,1017,other
2522,1018,kid
2523,1018,write
2524,1018,hot
2525,1019,choice
2526,1019,color
2527,1020,rather
2528,1020,hand
2529,1022,when
2530,1022,year
2531,1022,market
2532,1023,style
2533,1023,this
2534,1023,project
2535,1023,herself
2536,1023,seat
2537,1024,around
2538,1024,southern
2539,1024,generation
2540,1024,long
2541,1025,expect
2542,1025,open
2543,1026,response
2544,1028,data
2545,1029,inside
2546,1029,former
2547,1030,those
2548,1030,make
2549,1031,company
2550,1031,dark
2551,1031,really
2552,1031,physical
2553,1031,brother
2554,1032,poor
2555,1032,hard
2556,1032,candidate
2557,1032,also
2558,1033,popular
2559,1034,carry
2560,1034,against
2561,1034,if
2562,1034,step
2563,1036,majority
2564,1036,open
2565,1039,east
2566,1041,similar
2567,1041,lawyer
2568,1042,either
2569,1042,whose
2570,1043,protect
2571,1043,bill
2572,1043,success
2573,1043,employee
2574,1043,fear
2575,1044,write
2576,1044,success
2577,1045,property
2578,1045,television
2579,1046,very
2580,1047,common
2581,1047,particular
2582,1048,indeed
2583,1048,into
2584,1048,national
2585,1049,feel
2586,1049,onto
2587,1050,Republican
2588,1050,travel
2589,1053,everyone
2590,1053,sell
2591,1053,officer
2592,1054,number
2593,1054,interesting
2594,1054,billion
2595,1055,create
2596,1056,bring
2597,1056,fight
2598,1056,structure
2599,1057,leave
2600,1057,reason
2601,1057,hospital
2602,1057,situation
2603,1058,win
2604,1058,natural
2605,1058,kitchen
2606,1059,responsibility
2607,1059,white
2608,1059,game
2609,1061,their
2610,1061,drug
2611,1061,them
2612,1061,else
2613,1061,though
2614,1062,state
2615,1062,service
2616,1062,daughter
2617,1062,start
2618,1063,or
2619,1063,bit
2620,1063,suddenly
2621,1065,child
2622,1065,research
2623,1065,newspaper
2624,1065,situation
2625,1065,that
2626,1066,share
2627,1066,hold
2628,1066,blue
2629,1066,approach
2630,1067,old
2631,1067,population
2632,1068,those
2633,1070,yourself
2634,1070,sure
2635,1071,issue
2636,1071,change
2637,1071,whole
2638,1072,guy
2639,1072,high
2640,1072,record
2641,1073,force
2642,1074,finally
2643,1074,talk
2644,1074,beyond
2645,1074,simply
2646,1074,common
2647,1075,along
2648,1075,indeed
2649,1076,task
2650,1076,fight
2651,1076,gas
2652,1076,relationship
2653,1076,that
2654,1077,nearly
2655,1077,process
2656,1078,certain
2657,1078,necessary
2658,1079,large
2659,1079,open
2660,1079,reflect
2661,1079,focus
2662,1079,score
2663,1080,view
2664,1080,pull
2665,1081,art
2666,1081,red
2667,1081,audience
2668,1081,case
2669,1083,organization
2670,1083,buy
2671,1083,possible
2672,1083,bill
2673,1083,house
2674,1084,window
2675,1084,art
2676,1084,structure
2677,1084,far
2678,1085,hotel
2679,1086,understand
2680,1089,dark
2681,1089,house
2682,1090,police
2683,1091,large
2684,1091,writer
2685,1091,old
2686,1091,wind
2687,1092,quickly
2688,1092,eight
2689,1092,school
2690,1093,choose
2691,1093,plan
2692,1093,none
2693,1094,bit
2694,1094,job
2695,1094,process
2696,1094,cover
2697,1095,about
2698,1095,could
2699,1095,carry
2700,1095,modern
2701,1095,return
2702,1096,I
2703,1096,off
2704,1098,peace
2705,1098,traditional
2706,1098,the
2707,1098,capital
2708,1100,model
2709,1101,chair
2710,1101,rock
2711,1101,family
2712,1102,shoulder
2713,1102,upon
2714,1102,issue
2715,1102,meet
2716,1104,product
2717,1104,message
2718,1104,so
2719,1105,peace
2720,1105,bank
2721,1105,send
2722,1106,at
2723,1106,situation
2724,1106,major
2725,1106,various
2726,1106,describe
2727,1108,husband
2728,1108,simply
2729,1108,determine
2730,1108,often
2731,1109,in
2732,1110,feeling
2733,1112,large
2734,1113,agree
2735,1113,use
2736,1113,clearly
2737,1114,author
2738,1114,production
2739,1114,event
2740,1114,cover
2741,1114,smile
2742,1115,rich
2743,1115,goal
2744,1115,important
2745,1115,painting
2746,1117,group
2747,1118,defense
2748,1118,have
2749,1118,return
2750,1118,serve
2751,1119,between
2752,1119,window
2753,1119,far
2754,1120,create
2755,1120,will
2756,1122,any
2757,1122,throughout
2758,1122,since
2759,1123,both
2760,1123,reach
2761,1123,should
2762,1124,manager
2763,1124,break
2764,1124,give
2765,1124,around
2766,1125,skin
2767,1125,job
2768,1127,activity
2769,1127,simple
2770,1127,never
2771,1128,he
2772,1128,save
2773,1129,two
2774,1129,dinner
2775,1129,war
2776,1130,recently
2777,1130,bit
2778,1130,sit
2779,1130,benefit
2780,1131,brother
2781,1132,term
2782,1132,lawyer
2783,1133,administration
2784,1134,skill
2785,1134,paper
2786,1134,run
2787,1134,Mr
2788,1134,within
2789,1135,music
2790,1135,issue
2791,1136,alone
2792,1138,day
2793,1138,half
2794,1138,machine
2795,1139,stock
2796,1139,feeling
2797,1140,plant
2798,1140,close
2799,1140,specific
2800,1140,although
2801,1140,by
2802,1141,race
2803,1141,this
2804,1142,north
2805,1142,back
2806,1142,hear
2807,1143,structure
2808,1144,six
2809,1144,rise
2810,1145,respond
2811,1146,close
2812,1146,red
2813,1146,politics
2814,1146,anyone
2815,1148,rest
2816,1148,information
2817,1149,movie
2818,1149,foot
2819,1149,common
2820,1150,discover
2821,1150,risk
2822,1150,although
2823,1151,scientist
2824,1151,movie
2825,1151,pick
2826,1151,study
2827,1151,detail
2828,1152,reflect
2829,1152,fine
2830,1152,senior
2831,1152,data
2832,1153,join
2833,1153,sport
2834,1153,few
2835,1153,cause
2836,1153,movie
2837,1155,crime
2838,1155,agree
2839,1155,begin
2840,1155,Republican
2841,1155,step
2842,1156,tax
2843,1156,why
2844,1156,go
2845,1156,style
2846,1156,such
2847,1157,hand
2848,1157,car
2849,1158,task
2850,1158,compare
2851,1158,war
2852,1159,school
2853,1159,program
2854,1160,natural
2855,1160,measure
2856,1160,your
2857,1161,ball
2858,1161,company
2859,1162,move
2860,1162,service
2861,1162,west
2862,1162,such
2863,1163,sometimes
2864,1163,everybody
2865,1163,concern
2866,1165,look
2867,1165,interest
2868,1165,establish
2869,1165,analysis
2870,1166,program
2871,1166,how
2872,1166,you
2873,1166,follow
2874,1166,car
2875,1167,Mrs
2876,1169,save
2877,1169,type
2878,1170,institution
2879,1170,western
2880,1170,wife
2881,1172,environment
2882,1172,reach
2883,1172,today
2884,1173,science
2885,1173,election
2886,1173,summer
2887,1173,traditional
2888,1174,style
2889,1175,art
2890,1176,price
2891,1176,wind
2892,1177,fast
2893,1178,certain
2894,1179,cost
2895,1180,explain
2896,1181,little
2897,1181,nothing
2898,1181,health
2899,1181,option
2900,1182,shake
2901,1182,travel
2902,1183,trial
2903,1183,responsibility
2904,1183,likely
2905,1184,today
2906,1184,collection
2907,1184,mother
2908,1184,shoulder
2909,1184,recognize
2910,1188,language
2911,1189,any
2912,1189,west
2913,1189,against
2914,1189,mother
2915,1190,dinner
2916,1190,charge
2917,1190,could
2918,1192,identify
2919,1192,culture
2920,1192,run
2921,1192,off
2922,1193,protect
2923,1193,what
2924,1193,note
2925,1193,teacher
2926,1193,current
2927,1194,report
2928,1194,get
2929,1194,stuff
2930,1194,boy
2931,1195,positive
2932,1197,term
2933,1197,five
2934,1197,million
2935,1197,dinner
2936,1197,mission
2937,1198,site
2938,1198,perform
2939,1198,population
2940,1199,recognize
2941,1199,from
2942,1199,between
2943,1200,region
2944,1200,military
2945,1200,cause
2946,1200,step
2947,1200,green
2948,1201,break
